address, balance, GLTO
juno1gpxaj0xjurmundj85lyz5nq6e0x82mq2n4ggdz, 0.520000, 10946.91647
juno16xpa804yxww0cpptg3n2t0rs28j0hs3lh2r0c4, 1.100000, 10946.91647
juno192vksf2x5cqz8csx2hw57ksqafvfxa6r9t7rax, 1.000000, 10946.91647
juno1yt90cz38vlyxtm0mae5fx5hgl6790u59u2tn7q, 1.033923, 10946.91647
juno10efrdu7x6d6hmy5srvgxk26lxm2875rfmz94y8, 1.200000, 10946.91647
juno1l3c4jstap9hr6sym54p8peeswknf89dfw8v3ys, 186.409425, 10946.91647
juno1lh8lw6zp2hjcmx0s9pkl38j36mqk6tfffw8mw8, 11.175092, 10946.91647
juno1xhzmsv4cjfffjm85vlg6cuzwmaz2nukvljls82, 1.677831, 10946.91647
juno1r9k74ntguz4lyvz7wzmhuay0acx2z0pqrnwnpz, 1.738653, 10946.91647
juno1evcwwu2h0wtl9kgnp8nndn4qu03uzuvyuk6ha9, 2.045334, 10946.91647
juno19lmtx9rspfu2ur7ks2522c0hxw05n7wfvsum4s, 1.000000, 10946.91647
juno165x2kjttzrq82fmrv7vera0452a3ja4mpz957c, 7.050412, 10946.91647
juno18e9g3kfkzc9n9aet5c9eqwvt6ay5raarej4jtw, 11.000000, 10946.91647
juno1kda58f26lwgzxkuvsdyrvz50lm82uqatl5dt9l, 1.118277, 10946.91647
juno1dcya4g6qmvdwz76xalncwj50rgvs7zc00tn9gm, 1.018323, 10946.91647
juno1jzyayj8fk0csd5trurr9t7p4fygf9zyudqhjuy, 2.003737, 10946.91647
juno1xspr9c0e032zr8j4er79fw3vm85exsg2649xkp, 2.140267, 10946.91647
juno1trlgm5kqqkmgrzp8q3v55mxqn7ycwrn977mwhy, 9.000000, 10946.91647
juno1cp0daptu70kwusu4yke59zfd2srpe6lzq9ang3, 1.010000, 10946.91647
juno1dwdt29sgpu3nlyktlxk3qhlz8wqee67m3dp9y2, 2.039750, 10946.91647
juno135hy4g4lqjn4vxeyecy2mqfmu67j9g4ssw5a7j, 2.217123, 10946.91647
juno1spktc4nyexjsg25c86400742cdeulexgxf9djy, 11.000000, 10946.91647
juno1v84wk0rwljd6r3m7ly943mzadutrvdqgjtut67, 7.145946, 10946.91647
juno1r869uf62usvelhggl0eyq2tam00th6dvp45wwn, 11.191469, 10946.91647
juno1nl2rrkjlwt5q75sc0e25dcf9y3d3a3mn0vlka0, 1.000000, 10946.91647
juno1csu7qp245m9r6k8xq7pat2ucpsyn52gnd0tysg, 0.500000, 10946.91647
juno1xdwcp3fa5hg3jv8mtyt8p32j4ecx70ezepsx39, 1.000000, 10946.91647
juno15av20f2dg63r3qll44qn97ynp7q8t2lahxq43z, 3.804260, 10946.91647
juno1yng9j50r23j4nvmqdg6tyjmk4clnrq9d3k8m9j, 9.005037, 10946.91647
juno1vfge5td5h0mff49rr6j8gr78pyxk9zl7y83f25, 1.000386, 10946.91647
juno1r0hv3p0zx26hn0fs2l2h8rmjcpfu0lna9vpag4, 2.031268, 10946.91647
juno1ew45m3sakyes78v4xr4ua4jak8rewlanw5ctf0, 0.500000, 10946.91647
juno1z6gkryh6akl0dpz3rer0rjey5w0g324q7h2hd4, 1.001961, 10946.91647
juno1cr7tlxe89ka70jyynqg4pvgv37sygtnsx6uwuh, 1.034305, 10946.91647
juno1750f2fhyxt2afqhudzskzyggy7fxhk2xhmvw2n, 1.000000, 10946.91647
juno1a0wawdhpl8zf4cwslmn47xhrtwp2hx9tg26rxx, 2.449025, 10946.91647
juno1nvf86guv8ajc09ejheykak242vlqr7fnfysprz, 1.000000, 10946.91647
juno16rsvfzne73njwyc7969jr6n80jhhpuk0quv35y, 1.582387, 10946.91647
juno1x73p5aukx7ak8c2gss3ctvdlqyln38xjvtmaug, 6.200000, 10946.91647
juno1jsj9hewhd8dvwfckmgf632r70ajaqkdvj3hyda, 1.003995, 10946.91647
juno1ypakuerp2fz5resn74cngarknzlgj87ssrzvj2, 1.000000, 10946.91647
juno12rhnsnv56zceh0lp6qvswv0y94z6kxz6w2pu09, 1.015577, 10946.91647
juno1awe6ky4pdvgu8rv9nmecd0rtcjtkpjrx2wwp3w, 7.605909, 10946.91647
juno1fcukvhl5c82h4s7uxtsmknl30l3p6xtq96nt7k, 12.007637, 10946.91647
juno1tgj3fhcxt3dg08szq783kl0j908cx0fpyaalal, 0.956176, 10946.91647
juno1fp2ph05q34ed4q5tppurenh3as6r6dfkxe5s9k, 10.003384, 10946.91647
juno1vwcng2a6y7lrnmzt0ewmradse254tmce2308xv, 1.218494, 10946.91647
juno1gz8vgplztfvewdf2kj6m3m4g0mulqlq289r7jt, 0.888910, 10946.91647
juno188mag53zlezrzy5e80fl0lv2py93g7t3ug377g, 1.090000, 10946.91647
juno1fnraq07kp9uluzg8wuuv5323xfa93fggzmmz85, 1.600367, 10946.91647
juno1vv2nm8tvpyx88r07hx5x4zyctpkztp6yx9uwzu, 9.452606, 10946.91647
juno1pn9v2p0gdu8p5ghy7seswpry8ryvcne6cuz5r5, 0.500000, 10946.91647
juno1uqpwch2jjy08zvqq874cf00knnfm9tzjj0zv9m, 10.793749, 10946.91647
juno1f6xss0uedk0py6tl2q3hxjqrr4sd4s69fldft9, 3.000000, 10946.91647
juno1u067xvznam6856xw3jl854l6jlaa3tunc3d9c9, 16.099808, 10946.91647
juno1wdwss6h9xy6dr0nzu7j83n7glkvqndljx3qn7n, 1.061768, 10946.91647
juno1mt95euwxacxl43cjvywec98gpludq6004d4phy, 11.200000, 10946.91647
juno1cnzcqss00dv09kpwqmuxkqssevr7u77jveza2k, 1.200000, 10946.91647
juno1anfxgkmuvqkx87ge69dpv37wn2maquwxcy7e7p, 10.683326, 10946.91647
juno1qgz2q9tlw3m6e4hkx0h86lxu0qym0mgnknhlf5, 1.468110, 10946.91647
juno1s3zweq6jhxf072zmnwa536qzcyvlc30rhu9q8a, 8.877384, 10946.91647
juno173melym8yyzvq8ygax828udp3nc7rjztg6qhm3, 0.550554, 10946.91647
juno1a8u02d5y8a9mlwkkvwegeurhxu8kc970wmutcz, 15.000000, 10946.91647
juno1f7sas05lf4xt3vkm4e850mfd949xq9elqahjvz, 5.325239, 10946.91647
juno1zhkynyc8esmlvcpqq4v5jl8m33ttmc5f2xnaw5, 0.760000, 10946.91647
juno148y8u0ejvh8psvg83rgt2w5sa6d5t5tlf8xs7t, 1.124872, 10946.91647
juno1w7rrza5ka0yys4dh3tad5awg046x6805m6tsds, 0.916402, 10946.91647
juno1km26nq7cfqe3ljalgx2zzj6h3wppunfn35xlth, 0.502623, 10946.91647
juno1kefk82xsha0ntj3ryp4rz82at4yp6upup5qa9s, 11.200000, 10946.91647
juno1w0n9kqgxqcqxv7yv49tkp3e8ujrzrlmgzkg7aq, 8.404980, 10946.91647
juno1lww08rv3wlt6x2v9nesc2c7dtlvp4f5nzzcah6, 1.200000, 10946.91647
juno1s7km0a7lk3e0nfstkltcuqecgya7f5u56mx35g, 1.000000, 10946.91647
juno1tvdl4e9lka08ngpwhywt3x2zlm3m68t3tg5upv, 7.867446, 10946.91647
juno1dqwdhn49r32g7prpqqs4yk9ven883e5ghupaz9, 13.897700, 10946.91647
juno15xtrx9yttre0k0q878d0njc7rttfqpfuwrdwx2, 2.115515, 10946.91647
juno1yexpe60vgh97gqcfle3dzpqlajl4yceq0jdpcq, 2.010631, 10946.91647
juno1trqlp27j27seeeux88tde7acal3k9vv88rv287, 2.301486, 10946.91647
juno1jvw93k0asye9gc86fev8urkhnxzxhc68m597ly, 11.000000, 10946.91647
juno1tqdvlku97p88z5ndf3jz55vnccmzgs8jp5p49d, 1.000020, 10946.91647
juno1rwgy4khg7m3lduyzuuvxa62h46w99kl2tynpjc, 1.000000, 10946.91647
juno13xl7vfyn0mwrwg27mvcta0cqy7dg3qyyaawepp, 11.383563, 10946.91647
juno12k49d2re6esfhr66cfs2hza6a62x57hxwwwkrv, 11.200000, 10946.91647
juno1lcf0ksx7cj2rjfrsym2jk2kp7gxcwge95pr4c2, 5.417492, 10946.91647
juno1kvxqzm0cmtyfw326qvv2zyegfgmvhy37zr9mfp, 1.018022, 10946.91647
juno1q4aw0vtcydtn7lqmkfprm4ncmr4jdj70ggc6sp, 22.264924, 10946.91647
juno1lsq36skm8gr326pjm3eqwm40w7lf7wkxm4kn0z, 84.792617, 10946.91647
juno1ww5s8k6820cft2v75cdptesqz3kc27n3wvtv6n, 4.803980, 10946.91647
juno123txn8maeewuyjnd9y50rh40whnhmckxhhr53t, 1.000000, 10946.91647
juno1lkhd0vcpkc548wm8etwjumc5tqeuk7q83dvnl9, 1.214847, 10946.91647
juno1zgt5zfhfjxdecdxtnhwyuey8usds8me3wyz5w4, 9.600000, 10946.91647
juno159vzcjtu5ap7urasngp8k98822hcmcu4hhdpcs, 1.004654, 10946.91647
juno1r479qfuv26wm7nc6xsqlwpegc55z9x3ldkumpg, 1.300000, 10946.91647
juno1qqrnzytacq9gah4a8697lfr45wkmrzmpc2nw0l, 1.176019, 10946.91647
juno1mk2yasfjljrvrxrjwj5823xh6lctkjc9aw7p56, 16.767919, 10946.91647
juno13p9kfzn42vz5grx898pkjzpe6zdxqr0vktezj0, 11.493115, 10946.91647
juno16mdyr3zq7kt74l33h252vxd8j9ryynfag5ze3n, 2.192556, 10946.91647
juno10stfv08gvpufprgnff27zz3z2d5an2cf6jhunq, 11.398302, 10946.91647
juno1uwhx62gfhwjcxfpyvg83m680e8lq82etpl7dew, 1.000000, 10946.91647
juno109xpvduud0wwnm3458n4yyn53xgkj8sl38eys0, 2.000000, 10946.91647
juno1y48lfannjrpvjlj6c0ppunah4q5prg473nnvtc, 1.000000, 10946.91647
juno1w4tv7u3kzusl0ze5e5zacn6xnadrgf2mhuvz5c, 1.160399, 10946.91647
juno1872h267jq0hnqzzxkjgm62y44n3vpztnnz7cvs, 0.528295, 10946.91647
juno1hf9zq4ly3x48v3k2y69raj2m90k2u9cmqpm22j, 4.567856, 10946.91647
juno14hpjd5mj3ptfvtg8t4f27nm5ruve5eg3un8ux0, 0.665162, 10946.91647
juno16yk2ljku83sys4wqqu5ayt5pjk23d7ansf3lak, 9.030820, 10946.91647
juno1hx9rj6axvw30wul307y6esca7xfd72x6gdf7kv, 0.839624, 10946.91647
juno1nkrsk4e8jlfaprmn282zulhfvw00gagymv4ugl, 1.000000, 10946.91647
juno1kdtjlylh3zemsgsrv0cya3yzqhjdvhau6uf7cm, 0.993819, 10946.91647
juno1zax40hgzyse65r5v6fnquawazjsy48lgh84y0q, 1.065302, 10946.91647
juno14t25qged4tz3tfxq5hux3vsnhzjcvr6t6yjxzz, 20.141567, 10946.91647
juno137uqhz0u6h0zpn3w5rmhtr98d4m80hf9vfa6mu, 10.259441, 10946.91647
juno1f30gmjqxnxyentfdg40fcnfppn55x5ffx7syx4, 5.162148, 10946.91647
juno1488848gd5jup55vt3rm7ew752aep4k5qlj4ul0, 0.529466, 10946.91647
juno1cy256c8hazhrlhs20qry33790nz4f544fusklu, 1.418082, 10946.91647
juno1ns9v23jf7y825376nr9uj52w0ae0h9da6zf7gt, 11.200000, 10946.91647
juno18kqf6v292fjw38weqr3gt8skuv2lazejwzptel, 1.079500, 10946.91647
juno17ece6mkklwpv5fxec7l882nzmt0l0tjeh9gwsr, 11.002196, 10946.91647
juno1gzkve0ajwv8kymfffz0mru9zfg3nwjvqnux0ef, 9.349409, 10946.91647
juno185svu5mzamk24uvt5u8nvpl840cnl53yq7fx9h, 1.000000, 10946.91647
juno1wpmhpkghjnfn7ftd769ltmtf4x5lmyv6putpxy, 1.093577, 10946.91647
juno1kpa4pkgjcpvjqfv3ptyec52hpumfmytvkau8ek, 3.615536, 10946.91647
juno17d30h3rsr7prsanp45um2scljryp5xuekh8w6q, 1.000000, 10946.91647
juno1khuzcwjmf7rlkjg9dsumczsenp4f7w94znwh6h, 1.000000, 10946.91647
juno1kalwkz69hgr3qmhlveu3mkrle6dqaf92e6x0ru, 1.000000, 10946.91647
juno1phxf43m48dsah9eth98jz89s7vvjj2vwn6dzzn, 1.001000, 10946.91647
juno1y47jfdvnt4p3jt5y0wdavy3fmsx9zaqnznjrd2, 1.000000, 10946.91647
juno1nshwa38sfkp5yhxfhugsdsl7nvs63amcxhmknj, 0.505970, 10946.91647
juno1u7pk5wgt9cpan8ke6neq026fd6c927rumjlv5w, 3.000592, 10946.91647
juno1d4326nfkxuglcjdl9kn86xfaked5txweghvqyv, 0.921718, 10946.91647
juno1xvtyjhv7h5fuvdfwhr3ezq8nrtpwjn9v9y5gls, 0.871276, 10946.91647
juno1vpptnnu8lrxcmtq6f3s8x56k2w23h4fwr0vl8j, 1.000000, 10946.91647
juno1xpjenqlc2x8e67c9zcjp2cqskxwdzm99mz4jdk, 0.500000, 10946.91647
juno1c362wx6uzfuncgm4t0rex675pzxq7nmp8mpafh, 4.145326, 10946.91647
juno1ek6mxuayf030zaew7a3hcvffke7ey5rhvpw62u, 11.000000, 10946.91647
juno18a6aqwqmm2ltfjkh4w8ya0z5yx5grra34fws2n, 6.030000, 10946.91647
juno1entg586tfr2c2pq0fhdypt7p7pkyk0wnq255yv, 1.000000, 10946.91647
juno1fgnfg2gnxhkmcc8tgpph6jm6xvn236je44st9q, 16.651943, 10946.91647
juno1vqlj2l6r5qc7a2zt2dmsl3wwfuu85ergumzetu, 0.500000, 10946.91647
juno1hce9n95e33qplgxujezffsv0sauj9x0c6zmq5d, 2.600000, 10946.91647
juno1d59yzxkrdca8kk2ltvu3gsswmwdcfeznfmy9zv, 1.102485, 10946.91647
juno1hweykrmnzxv8hmkz9hr92rzramkjducecmsmfa, 0.528640, 10946.91647
juno1wgdy47sw4j0v7kxyx2s4slrtshd74eedtwlwx4, 1.250250, 10946.91647
juno1cf72ak6autu0wxc23zfl45q04dpvp98hv2plz8, 11.015621, 10946.91647
juno1qunju5mghglplvj32ka0fvwc5hle8yueysarzj, 11.002000, 10946.91647
juno1rph6jlvr653vt70n5wqm2nm87sc3xzs03ry6g3, 1.000000, 10946.91647
juno1hev6muhpu0ynuk829fqftr3jhnuvcwvnk74akr, 1.050769, 10946.91647
juno1s2qslv6garwnuqgjdg8faxghuwu32en4uv4ch8, 1.007042, 10946.91647
juno1z6ugm0kjae93ma3uc5h8hcm49gt8erxclulfp5, 1.000000, 10946.91647
juno1tyf2xjh4yc56srlf45mcmzy3jldeatrjt4zlp7, 2.597455, 10946.91647
juno12d9yccq4zknxg83h4pcc44ysgg02ja466qj548, 11.000000, 10946.91647
juno15ffuqmrmmf375gfr4x5l4dusuvguh6tu9pve3k, 1.200000, 10946.91647
juno14tjdfud46edn3009v4fm5jmx8v7ny5ydyhphp2, 1.100000, 10946.91647
juno1v2c35zp594pkeg3l4kafcvyck0fhnl32ep8tes, 1.000000, 10946.91647
juno10jawjvv3ds4h83e4zp7mlj8kr4s3spnue04f4n, 0.998132, 10946.91647
juno169w578t86h5ncwzzz34n9ng4xr50jsmcgv3xe8, 4.097692, 10946.91647
juno1scc6r97j7efc206rt9h6yh5cqjemanavzp5rwu, 1.004465, 10946.91647
juno1m09v7vxq7g8jcz2qf4wjvk9zvxw6vrjjkpkad6, 1.000000, 10946.91647
juno16ggmgz5m3jyc5z5qur6tnnlv0kz2ak780ygucu, 1.373810, 10946.91647
juno1rr944vscrr5hg34k00ac8qaygfyrn29tl3egs8, 1.000000, 10946.91647
juno1xmnclm0k89jd3f3grse4x73hfph4hlraqsglcs, 11.000000, 10946.91647
juno1qmulnqa54mfuhlrjfrpqj4eqlm73jecshu4n8w, 33.388200, 10946.91647
juno1x7tq4hezc3uakcjjh3hk7gu88dkrkc708h5z3h, 3.056848, 10946.91647
juno1dnx5pk4nr37hcm7dqzr9l8xfq7awh47lhc4gz4, 3.000502, 10946.91647
juno17ry7yg9d55sjrtdh04xe7p723p9ckl2yenvpkz, 10.005007, 10946.91647
juno13shth7nrsfef0fdu56dev68t3raklcd2n449cj, 5.933000, 10946.91647
juno1vjgada9t78eh4v8whp9p8cg4evq4erusknhptm, 5.473899, 10946.91647
juno1azl8d4w3vmxe4pv80xw2fwyphzr23kqzlrx455, 1.483047, 10946.91647
juno1mw7sevupmljed2ayhw09hq32mst3elxqmqq56r, 3.817822, 10946.91647
juno1y847jlw7zruq68c30uf749wd0pvtjvvyrcyrxz, 3.432228, 10946.91647
juno1z40vzme08zs3prfdyqruff5hu6crw0m79nttj2, 1.000000, 10946.91647
juno13un0cydl5jncndj76khsplawqasfkxy8l9jxnr, 1.200000, 10946.91647
juno1cpekejcxcv2yzc22n523upr2d4vj8mwjdkd6t2, 16.802724, 10946.91647
juno1rw54a9tppgrytf7k294gwvhmvz06pzyfz5vg23, 1.130250, 10946.91647
juno1dendargkvcp2tujz2xpjl99fgr0j0sjdhhwz4s, 10.000000, 10946.91647
juno1ht3uey6ncvgaayj2gfx0l39dsmddds66vnsjaq, 0.500000, 10946.91647
juno1pazpywju5mrfgrshkyzs3zxemf0fgwpk63erqx, 32.413819, 10946.91647
juno1678dm3re67mj3tjp2vrdn2n7w88swa3uc5w7ga, 1.070202, 10946.91647
juno1p6pdensxvnkrdaehtrv2km28e7w0t6d7nfzlav, 1.200000, 10946.91647
juno1yvw42qt0ucu9lxlffae9wlupzmkxmnpvddsgxq, 1.056956, 10946.91647
juno1c9tt2hwzpp363fjvu55h2fhq4djakje3geketh, 0.555160, 10946.91647
juno1djut9rewj6sye3dss92fevdwgssz46vcsvwcdm, 5.004135, 10946.91647
juno1maycl9pr2l9zjnqz0w7qdf6qk4ddmag53de3su, 0.763771, 10946.91647
juno1nvr4q6tjz983hmy8ax3hcsplkehjww3dkp3hvu, 10.647515, 10946.91647
juno1y6e6ft8mff84p9pcsadys953fkngdr9qyvhst9, 3.262794, 10946.91647
juno1ykgrq8tlhy335tgds7u9u3gup02gx40ep8yq8r, 1.000000, 10946.91647
juno135u4fsgqd6umwek7fpl8l870282j0ha8w4yfwh, 1.000000, 10946.91647
juno1f0ve4ywdf6jurmkr5zhy47pggrznjmeat936kv, 2.028924, 10946.91647
juno1cqet29w3n82ykpzy99u7ju27n395xwwa454zw5, 11.200000, 10946.91647
juno1dnnd8fjwp4zwnx2kktnh27507ft5ysq62htf8c, 0.600927, 10946.91647
juno1a2nrs37umrz5r30dgv6g6qcksgcduk0yr6uq82, 3.200000, 10946.91647
juno14cd6fd8enevjvzsrwgxmlrm7h75defkr7l3l6d, 1.000000, 10946.91647
juno1pwap3s8fgep5v6eh553xhhxy0cfkpndf5vq4xg, 1.123740, 10946.91647
juno10vc06x76rkpeehmd682lkx4j0zxznjp5ayuxln, 2.000000, 10946.91647
juno1gkats6cusuernkf34gkwudvsf2havv0dt6a8wx, 0.526533, 10946.91647
juno1ntjukg6eqks0wxckw6x5t0j890pewv59cwnv2e, 0.501688, 10946.91647
juno1umvsh7y8djmtartql3dwsun9h8gq5ddxkeqnzv, 2.000000, 10946.91647
juno15vuclcqyefslulswmhcwgdnut3273spf0jjmt5, 2.009623, 10946.91647
juno1f0cj0v86ewlhp3htg29ac58yxs2uh0tpndj9ug, 1.005000, 10946.91647
juno1xgzyc38k7tjckxd7f3556093v77u4jkytx9fpm, 0.501000, 10946.91647
juno1kpcjmlzy9vdefp8dwe7860jpzy84vmsu3uepge, 1.632357, 10946.91647
juno1e9nxa9rqu0r4zn0860ajfl8kz7a5s4hl9plljl, 1.200000, 10946.91647
juno1f95ykqjc4gl5awnzw6593ygrzmrgs3ekj6szyj, 1.563584, 10946.91647
juno1mu8xyj2hedj94nsf6twk2wt9p8zvjuq5560a93, 1.112340, 10946.91647
juno1g4rapygmac8wzn4jr2g8euad5defuwnneglwnn, 1.195623, 10946.91647
juno1l0r6vucw0yfsdqw2pv6hzwky2hzhwrddmfl2ye, 2.859518, 10946.91647
juno14seq6te8p86u0rr6seydc4q7zq0x5asrgpktxe, 1.014329, 10946.91647
juno1xwszhh663ymaup824ufcr0d33v6jqznzhvn6x2, 11.000000, 10946.91647
juno18g45wgm2zyws40jd3w5xyzq66v450gt80zf7g4, 1.200000, 10946.91647
juno1ack7w9dy87e3zw562nc9dz364r6gvamx9hnhjq, 7.244307, 10946.91647
juno16qzf44cpkgy86xfs4h3fxhaec693k7lgxxxyep, 1.200000, 10946.91647
juno1t0y308fzew4zeqwu6fhz607j5k0z0m5sy88ttl, 1.049039, 10946.91647
juno1q7cflw2u8z4zx29c70kq6qympepq20gyx28spk, 1.000000, 10946.91647
juno16t8ufy8sf52nuuhfdfd7jjc4uq30m8vdx8uplx, 9.626145, 10946.91647
juno14sk9607pdfjufnnz8c3l7te0rp8jtk8udxwjfg, 2.599547, 10946.91647
juno1k5vtfjvz89tqucw5he9gzdvs0jth520acj25pt, 1.000000, 10946.91647
juno16fam5z7h6ed7jyeczun60cskay76qcsjvt9q5d, 1.000000, 10946.91647
juno1eff0rr0ptx4hvc3cnwvm5wween82pe4hx8vg89, 9.019507, 10946.91647
juno19hxgdrufmct5v95meqfx8tjepryhf6p6agqlmw, 11.429773, 10946.91647
juno16cayvvf9ytwxpp20v2n64em42h97y3tj8es2dx, 1.007666, 10946.91647
juno1906zvfm4hcd9kx4cqsgc2dp2dpwscr0p78z3qg, 2.314171, 10946.91647
juno1qtfxjjf5lrsjnf0y8n0rwg200thp245ygwquzm, 2.000001, 10946.91647
juno1spftncrqsx7k5uk0djty2vvcaym44eq6j7ehfc, 2.000000, 10946.91647
juno1rkas75auffvr7vjt57fl3637ryleamlrwq68ys, 5.654302, 10946.91647
juno1d5ukx4wgp25p8rvfkceuf4dv03r2nnl8kf5un6, 1.000000, 10946.91647
juno14z4f2latmve9jq9f57eqv5rm2dsajr0m2c7lra, 1.000000, 10946.91647
juno1cx90h26swt78hs5ztvgzgzfvjcs0vk9tetsflj, 1.002336, 10946.91647
juno1tyle3v7vqrw9t3tz5jdhmz0htllhj3hy3xqjgs, 1.617071, 10946.91647
juno100drnwl6snkmvyzycwy9u25j9tj4mecknvzzjr, 11.065000, 10946.91647
juno183nnun3xl7amzskn3apmnx7h6gwr427c2pn7gv, 6.575463, 10946.91647
juno1zjq5sn0fea6wslhu4kmxlxvluxjs9cpg0wx2z8, 1.009669, 10946.91647
juno1zxd53zy2zug02pfkg36yr2jupydr8pv6m5nppt, 1.000000, 10946.91647
juno1m5dfxd37j9t704cd3vj3fm5dx0udlwtqgwt6n3, 1.000000, 10946.91647
juno1a83n4zhsyf7w52xrsjajp5ta0rng3tgk9nlp9q, 10.173237, 10946.91647
juno1trelkdn2ktmsd4fsr3tks0w8xveghyn53dpyey, 11.000000, 10946.91647
juno1ph7gwddzsmcvlv5nn6fn9qpg3q7vewld40j3rd, 0.991749, 10946.91647
juno1luh8dgyxsk5ra5ylg9f959nw8s5vzaduj7wdp3, 1.967000, 10946.91647
juno1yuk6nvy24yms8clkufglrdp3mc2dmj5pvnnfqe, 6.372045, 10946.91647
juno1rdkfvdrvmxw7zlazwaqnuusm75ql60eq62xapv, 1.229133, 10946.91647
juno157e54tt6gs32yrwhcnty9h7kuvlwvnzdtauca3, 1.200000, 10946.91647
juno19swq3un9wsjw3rnghasa9kssp6s3xpr9glnnlu, 2.507261, 10946.91647
juno1apdwkjlxvpcev8fr5t79j8hpg8cf2ns6re86ck, 1.000000, 10946.91647
juno1dzdz6hwegce4p00z58jnufklzdmfcr5mskqp2x, 2.000000, 10946.91647
juno14xgdfdnpjtulj6p7rkc75ekxqjq8hc5cg5evx3, 819.378444, 10946.91647
juno1hftvuutyr2m4k2mhw9cfvvf9a3plk66kydn3qe, 11.000000, 10946.91647
juno1n73vhf84rsvc5hkh8l4xx34c3n5mk78r6fjmwy, 1.200000, 10946.91647
juno1egj99ytf390kuek55y00sefcxl7re0pju8z3zh, 1.000000, 10946.91647
juno1f2yuhrhjtwdgynu4r6krwj6qja43zd0fneajwd, 6.056603, 10946.91647
juno1v8k37a6gn84wmenhqp6v2d9kxsx3epq2vju6q9, 2.000000, 10946.91647
juno1mqvpc388w3sdcsnc3p3xwcydfn69ap4s23p0e9, 3.622064, 10946.91647
juno1g5pprg0zsts7jcx9h49plk2fajthuglkrp6t8z, 4.500536, 10946.91647
juno16ftsrjjsfs2h5qxmy3k599yt68ky4spm90psl2, 4.122847, 10946.91647
juno14seza95dzt9cvpyfnx7t3z6007l25gkajdjgxq, 1.000000, 10946.91647
juno100tjtxyu3pxyca8hcdhegw0ljxvljz9zpzc34m, 6.183584, 10946.91647
juno1grv3hrgj652sqzjqg4re4lyhsz9qhl8t0q6c66, 0.642386, 10946.91647
juno1kpqwnglcycc4x8hxu9km0w0tfrlks9dzxeupnw, 1.451004, 10946.91647
juno15veazlm428h9cu0z8tpnvcegrzfj6dlmrepz36, 21.120279, 10946.91647
juno1z3ptudq7wsgtxurln0tznc5cuutq30a43u5tu6, 6.232487, 10946.91647
juno1ahr4zyswcjhq3jleftqq2ankk9rhpa2htukxhh, 0.759594, 10946.91647
juno1utc654zdl96rx35atu87cve5axy2yeejt8mw62, 10.000000, 10946.91647
juno16vfter2e6xq3vv9ccyf4r6rkm22dsfjgzzwggg, 11.000000, 10946.91647
juno1y9da46mj76n0ly4hvtglfnfwuezspksyrczvv7, 16.195440, 10946.91647
juno1u97ssvkn8zyfp5nnx60lerxxc9v237xn23uuja, 0.500572, 10946.91647
juno1grd98e8y3890kvzmjjeejlycka8dz89w43w2r9, 1.000197, 10946.91647
juno1lm9u97g8m42m83a7frhcxdhwdxdarez7gs0qp9, 10.000000, 10946.91647
juno1s96lhdmu94rwl8erde9fwmdg47xy7ynvwxdxrl, 1.000000, 10946.91647
juno1j8ydv2cnxdu582ygyu65l30vlxhvlsyncqk6tx, 2.932041, 10946.91647
juno1gu263hytgnh4psxh2erkvjrrqhlr9uzprqxmu8, 0.929965, 10946.91647
juno1vc0jx2c0h0mhfqr7gr7f2ea4sdadtjvl70mvur, 3.000000, 10946.91647
juno1upstx0yjyjwtqev06jpkdcemn2yarnv32zhd8f, 11.418300, 10946.91647
juno1f5jlr9zzr9cpmfw72ul52ff5a038eptwqpszer, 1.287692, 10946.91647
juno10ufvja58kdfyy9pljwamnfcpprl30y3hyyzv6a, 1.000000, 10946.91647
juno163r2fakg3xdvjy3vrq3a84f6fxxduetrczxejd, 2.022328, 10946.91647
juno1ku8s5n82p7tmjrefn7yne4shcs9z5l57flf0jp, 1.000000, 10946.91647
juno15wd7uaajacvcjr725y3gqd89hqcrgt7r32ug75, 1.002945, 10946.91647
juno1ktk9zfwey8tczpd2delusg2nppy42pxtd2md0f, 1.064000, 10946.91647
juno12nd5wk49mpjezn6jexzeh6d4melq04lwpg05y2, 1.030265, 10946.91647
juno1hwedsy3mzeda5yw6zr0h88ea6krv6aa2fcm40r, 3.627100, 10946.91647
juno1seys98w8q86f9yzfllagvqw7sy3fek0yuexyxp, 1.200000, 10946.91647
juno1yr73cp3unx54rek5gr4twyr8twj3wgew7qpdfm, 2.000000, 10946.91647
juno12c6wdy5gp2swlt3aucw00jkv672n6k3z4qstgg, 10.763292, 10946.91647
juno1avclnv4gtxmlqge99q06fwlrpafypq0kyfenm7, 13.808530, 10946.91647
juno129gw33jc9eyv4xyqlh5540u3qd2treed07069r, 1.000072, 10946.91647
juno1fq5rxcrlyg3pgt82hskuuac2re67y3x6mtqw89, 1.000000, 10946.91647
juno1vggxw4dxd4z2hr3lrp3xzr8ejkqeaerez7c0jm, 1.200000, 10946.91647
juno1462gnsrn5edammgcsfwhxrc2acxdauefm2960s, 1.000000, 10946.91647
juno1nd3quzay673s8uc240594a8cgfjvmxjht4efzw, 1.200000, 10946.91647
juno1ngm2p8kj680f8wa8xsylguc3ckad4hfh5qu0a7, 51.067252, 10946.91647
juno14uex5ex8gnedjj0z34whflqvk4qfa9dqqqkchk, 0.500000, 10946.91647
