JUNO Address	JUNO GLTO Amount	OSMO Address	OSMO GLTO Amount	GLTO Total Amount
juno1hz2e62rfyfquflyj606vth7qnv95du0h3nk76r	10,010.00			10,010.00
juno1mf5zhfvqkaawpfkkmgwd23883kjw25xy6ghlw7	10,010.00			10,010.00
juno1qk0pta4ga5t8p5vv7me8dz32lvcrv2rpg52k5u	10,010.00			10,010.00
juno1s8v33q97t3x3ssau9teqx45eja675f7tx2s6wz	10,010.00			10,010.00
juno1tjd79exkv3asu5u4cxlnq4whyy5hcwskz3ecnh	10,010.00			10,010.00
juno1ug7wkpzwe7fufez6e8fafk6p7fmt9t3vvzavm0	10,010.00			10,010.00
juno1v0fjc3cx9p7aulkca4gpzpdd70te9g98q3va32	10,010.00			10,010.00
juno1vdrprsuxftnpcgfepa7fdrq95kfs62839q72hu	10,010.00			10,010.00
juno1w8j3hjrzjmprj3w0273qq49qeuhcqgzrmycjea	10,010.00			10,010.00
juno1wks7s6nz7syzx7l0vt44062x635g3xy6lphrlr	10,010.00			10,010.00
juno1y49xws42jp5gwfmh3slg3zyapn0jqsfl8seml8	10,010.00			10,010.00
juno1ygqcu6c6jsc443apwnad4ck0rrgpcv7hr8ukuu	10,010.00			10,010.00
juno1lkznpljvglyfehzngujl93l0d3elfvuazywhre	10,009.32			10,009.32
juno1j70e2x77px8tjdnvh7f0v3z6s43vzth4gq3s7z	10,009.23			10,009.23
juno153q8f6xk2tjl48kvm36pr3fqrsyamus8a5vack	10,009.01			10,009.01
juno1m78t4rygjmp05sww2x93ectvu66s69t4qtnmp5	10,008.28			10,008.28
juno1l5wc57dhjham2qrugkp6rmruymjueuywhmyht6	10,008.22			10,008.22
juno1wycu3a2ext4eknspk8mvzscx7v5hg8utz64wm4	10,008.21			10,008.21
juno1z642ut5elrthntddklukm79fhcvjctyefcaksm	10,008.05			10,008.05
juno1vwstcmya2m48y6gu5fs3a7jlxjqwush44aank0	0.00	osmo1vwstcmya2m48y6gu5fs3a7jlxjqwush4t5dc8p	10,008.00	10,008.00
juno1gfkd2y50jlmtcwp90tg6s0dvmcs9sw0wrlk0mv	10,008.00			10,008.00
juno1rgq2kqz4ax22tm0kfhh7xsdylmyf2d6xy9fk64	10,008.00			10,008.00
juno1wqptwulff0h5s0a8tv59x94svw4ha9eeepc2ra	10,008.00			10,008.00
juno1fr4yerwpeml83ktxsk82nhdq4wfrqp4ux3tswf	10,007.91			10,007.91
juno1d6h3qgvyn5ef5x4ke35hpxwhgwq0za5a57lv3q	10,007.58			10,007.58
juno1mafeadpq5vaudwkdaewwhhg9mxshvs7dfxgmzk	0.00	osmo1mafeadpq5vaudwkdaewwhhg9mxshvs7dh0csnc	10,007.00	10,007.00
juno1cs7fesr37zuyezukeuuns0etjeul5c8qelcxs9	10,007.00			10,007.00
juno1ke8f0eupmrgznxljvjxc48h03dee3qzawfsps8	10,007.00			10,007.00
juno10j27mjxv706lkvmw8ewpcwa8ajp3srmju6vgkq	10,006.93			10,006.93
juno1vjjzavwdetp5s6g7htenuz3r0xtm6fpghdmfrq	10,006.80			10,006.80
juno12wg9xsnk3rw2c6a9tymccj5w42nmtuh703g9me	10,006.74			10,006.74
juno1gskhz2j7d52cmxz005vd7g2462ss7z49ds5mm6	10,006.61			10,006.61
juno1kx7qwm6fva5sevwwdl3ck99mrsmx0qvn7uyvjq	10,006.23			10,006.23
juno1xpyqxhyg742e4p9323676mqqzwe730e9gz4a9y	10,006.21			10,006.21
juno1ens8hvwve26lesh3cp4ntapmefs4kk7gmehyxk	10,006.09			10,006.09
juno17x50z4t8zsze5amk0m98tg26cscuvzt3dpzxch	5.00	osmo17x50z4t8zsze5amk0m98tg26cscuvzt3ngjdfe	10,001.00	10,006.00
juno1pyrtrnjgya3vl08dwrger8yp3llu8xpq23p73a	10,006.00			10,006.00
juno1vkthfcdhnn4uvz83q29vwkx2qpzjmpue2arhpw	10,005.97			10,005.97
juno1rk6qdahk8s7e5pn7354ddfzu90qfcd8j808dtc	10,005.69			10,005.69
juno1ek9u7zklt2ktzxp65gj6l6khcrzv08g56ff94d	10,005.57			10,005.57
juno1e7thmsxdvgef636sljs322mxxwl563mmnlnac5	10,005.42			10,005.42
juno1r2ullmtu3nwxxt3fmt6kyq6zq3k2cqyxgket52	10,005.26			10,005.26
juno1m7fp3yd2r5h2u4uu02m6nstceranss8vv72j8g	10,005.06	osmo1m7fp3yd2r5h2u4uu02m6nstceranss8vjh6ekx	0.00	10,005.06
juno143anz32r4w7fmfr7kel0f6ggc0xssptzhxvfq0	0.00	osmo143anz32r4w7fmfr7kel0f6ggc0xssptzf0uz3p	10,005.00	10,005.00
juno10plednaah576wuhh0ljjxvqsljqyuasuv4l6a8	10,005.00			10,005.00
juno1563zesutustafd3ec90q6ndke0y9dg53t9aemr	10,005.00			10,005.00
juno190akndxuhvuuxp64hkl3nma9l78ay4fsvk54cx	10,005.00			10,005.00
juno1d5wglva0dllzgvlqqe0gzu4fu7gx3rlgykjmyh	10,005.00			10,005.00
juno1d7hrkck0sc5urna3ljeez7wfhmcxrdcaxax76x	10,005.00			10,005.00
juno1e3gtve65cns2m3c4fvfae3fhqe0nr788emxd28	10,005.00			10,005.00
juno1f7xzzr6alstzarvz9vs6zru7x8n3a77gwk3hk0	10,005.00			10,005.00
juno1fu6ykl6pphpt4lrmqs78ms74x9rmkxd5v6tvdg	10,005.00			10,005.00
juno1l4mlqwv62hjvxw3fjwk5xtulfar06crnspylpu	10,005.00			10,005.00
juno1ls2lznzyhgxqyyjkvy05h6dexg3rnx4zuczgye	10,005.00			10,005.00
juno1png62glqssrdcjw7fzhq3cnalwr7nd6x6s9ns7	10,005.00			10,005.00
juno1q3faa036uwzrpz8mrv8e35e5fgj7r77ktymtmd	10,005.00			10,005.00
juno1qpkx900d207r49xwu3jltq3u2ad57fprxh8wpq	10,005.00			10,005.00
juno1qq8kdtz2tf093tmgsxmls2n8p3fndphjzdz3v9	10,005.00			10,005.00
juno1ug626723gf0w4n9w87acukvehz298gpr75m59n	10,005.00			10,005.00
juno1uzapaqymhg9d960lkqre95mr7kph0d6lfsr26m	10,005.00			10,005.00
juno1xgsnwqer7vdwygtd35hpl4rdn3z28q68rkcfyy	10,005.00			10,005.00
juno1ydyg9uyynhyrpfg9rg9ap8glj3atsarfrrnvaa	10,005.00			10,005.00
juno1z04ckk6433ajstmkm039kfmlc57v0vzz2y65gh	10,005.00			10,005.00
juno12mqzed2yk9vhmhu6v00pls949m7u03k68sz9q4	10,004.73			10,004.73
juno12zezz4hllguxudufp2vyc2ftewjdjl27cr8pgw	10,004.70			10,004.70
juno1ugxkhjzaexe39rk3e4ka7aca2t5d6wk5cpr06e	10,004.49			10,004.49
juno1laqt746e4l655j8kxg67va07tkjj4emfcvswy8	10,004.49			10,004.49
juno1r5a5jej5d77f344utder7kx3sw37yajh9qa8sm	10,004.10			10,004.10
juno12nzlm09nv5gpxc0v6f3p70m00jzmfeakmxplml	10,004.00			10,004.00
juno16vkjraz5k99pe5k53xv5u0z5rfnut60803ucjh	10,004.00			10,004.00
juno19ycu6zt5dlm3yw3207f36pfjs0qg9wv9k6xy90	10,003.45			10,003.45
juno1az0f6dhncud2ku4smyp0vz38fyhgtd4jllwl04	10,003.35			10,003.35
juno18l4f32zejq30u08l808c2y2lu69znzykl880ya	0.00	osmo18l4f32zejq30u08l808c2y2lu69znzykpwhy4n	10,003.00	10,003.00
juno1g6ke6hapns8d0xfduu87uyahguzuqz98wxf5wx	10,003.00			10,003.00
juno1lc80ws5sdml3cxxq46e0ee7chm4a7w4h0c07r8	10,003.00			10,003.00
juno1rerzet35eymqvgx2yc7yveq020w77tjcmrnpqf	10,003.00			10,003.00
juno1vgplc8gue4l2qyzh2hqdn6m8p85vk64nwm90yv	10,003.00			10,003.00
juno1ysfrt079sa0geey9fg7tgup7c0csn594a6snwx	10,003.00			10,003.00
juno1v3nhv9wf8yapw0h3h3lryv5t5v7876tx7qs45x	10,002.74			10,002.74
juno1pl74e4r3wdlelzl04u0cyj2u3f2l626ke5jscd	10,002.36			10,002.36
juno1l5galf3dwtkkujs2w3tnr24zckn5nn7auryu0q	10,002.33			10,002.33
juno10f68rhtlvdae78dsk6xykns69gq0k8xzqhh8gq	10,002.00			10,002.00
juno12h2fs97hahnghx5g8kts9ny9fw84wckw8xh0n3	10,002.00			10,002.00
juno12pns4l02jmdk9zpa6sclvy96w79pvhdnxrfvy3	10,002.00			10,002.00
juno14gur5vgv4frzlyh89y6tn83fepyx78j407tqsy	10,002.00			10,002.00
juno153jwdhsrgre7undcwgm4gl6yxf60uq05rqfl6c	10,002.00			10,002.00
juno1jnccfuhgyjrgetejk3znnyuthlm6guc90h0z8l	10,002.00			10,002.00
juno1skjdt7z9yhrjaas0pn3ftulhgq5q6lap2t0srm	10,002.00			10,002.00
juno1snxlh053mg8smccgh3hpnx679rzp2tfr0l334y	10,002.00			10,002.00
juno1vrml8rkxcstrneqv208wmd9f3yd5uwkwxw9ken	10,001.41			10,001.41
juno199ndqufcfn4h3vh4gl6da0l6u8ct9scljen3x0	0.33	osmo199ndqufcfn4h3vh4gl6da0l6u8ct9sclvsr6hp	10,001.00	10,001.33
juno1enqzp9zv67jryk84v2d5fc7g6ykuzlayrr3f3g	10,001.33			10,001.33
juno1zxsezt42dugf98au57mtcsyl2wymwd7lz3k6es	10,001.33			10,001.33
juno1ktt3r5zhfct23tf57zj99h89cd83s8rts2qd32	10,001.31			10,001.31
juno1xrd8qpm3p9qdz2f5zdns9z8hfagps5nwjwnhkt	10,001.27	osmo1xrd8qpm3p9qdz2f5zdns9z8hfagps5nwv8ru89	0.00	10,001.27
juno17zl64anzay9vzvyw5tzffgnnd42jjh29lt7vs8	10,001.22			10,001.22
juno1zk3ekyresv9xenax23u2eeuf4a3yfccc932lnk	10,001.17			10,001.17
juno1zdap4hxc3accq5lfj04ey4wed3up0235y4mgk0	10,001.06			10,001.06
juno1he53d0x2u3z4kjj5e4qnusm9ff5z23cwgysmna	10,001.04			10,001.04
juno1ctq6esla3d299l3768g8329uxghpry2m5ga56s	0.00	osmo1ctq6esla3d299l3768g8329uxghpry2m2pdlt7	10,001.00	10,001.00
juno1sc7qz2uss36ceew49n4wfjpvmfjrn3lxwmtvdf	0.00	osmo1sc7qz2uss36ceew49n4wfjpvmfjrn3lxsjm8u8	10,001.00	10,001.00
juno10286hh9rntmlr5pkdsxgmuwqkx9r86qjlvnftl	10,001.00			10,001.00
juno10gspc953t0smgs4as886varkatcmjrgsrmv6cp	10,001.00			10,001.00
juno10nhpg2psl7d9pgru53f9lpvkyum25q3v3kyv7g	10,001.00			10,001.00
juno10qznkpv7trh8z3fsm0m9rlu258tj44tmd2qr37	10,001.00			10,001.00
juno10sgg3dn4p3jud4kqz55qaars9h8c7pa4xdg292	10,001.00			10,001.00
juno10xn8e4zssu3h8hq4h3um4u30crllpe2wf728wh	10,001.00			10,001.00
juno122mtmddm6tr9q4jtswm8j57ujyl3n7l62h6fc5	10,001.00			10,001.00
juno122v8uqnahjnv77z437z3wvtq8fl37yneky7nx2	10,001.00			10,001.00
juno123rspsmrps3yayd50pxqe2q8hkq3dnrgvrma7n	10,001.00			10,001.00
juno12mnrdxfpa5rcrp8tq0q0rm42lphpc5n4a5rwzw	10,001.00			10,001.00
juno12s5uyxcap8ncxv5tg8swje0u3c63xz4atupa0e	10,001.00			10,001.00
juno12v5exrg3rdysw7h4jwj3pj44reajj75lcywu0z	10,001.00			10,001.00
juno12x22gr7mlumxqq0au5zvpa2j27jjxvpwhgfswp	10,001.00			10,001.00
juno132dwnd8j2aegsygfpn90g22pyvqnqnngakauek	10,001.00			10,001.00
juno134s0d4ykj024lafdzqs8njyyhqtm73w7yztlwh	10,001.00			10,001.00
juno1363fzlfxlp682r7e9ydek0qaxx3tur5e2vr5c7	10,001.00			10,001.00
juno13rwvwfpa8j5muj8vaes3x633cz92el8589cak2	10,001.00			10,001.00
juno14cywl753wj2d5yjspygzw9twr33ac3thfr5unn	10,001.00			10,001.00
juno150lh086nkz64a0hz0mdqyj4stcgvylsz5eczaj	10,001.00			10,001.00
juno15h2v848ly2geene5hdckxfglvhajfxj6qqhxvd	10,001.00			10,001.00
juno15k5y5g3y4qerj47urvk0npau4jd858ju3uynvp	10,001.00			10,001.00
juno15pcxw02hv0w6r72xl4fhnhs3mhnll948gmyr4t	10,001.00			10,001.00
juno163aku3mx58uzqmy3g3723sl36sc5890xt0c7wk	10,001.00			10,001.00
juno16ppny2tg39epm4seukrumyyaxlfrgr5d28tcek	10,001.00			10,001.00
juno17uty53wasqf70ekmkpwlvx85syk3gu94ywfkkj	10,001.00			10,001.00
juno17w3t7qjhf2guk5d369hfg94pwe5axt940m4ahp	10,001.00			10,001.00
juno17wx8pnt8tfv2zrq9phn99pgad2nftvt9wrprrd	10,001.00			10,001.00
juno18rgcw23nzx34u4wt54lv4a95ua0kxga0a0cef6	10,001.00			10,001.00
juno18wn9arfdta7wcpsm4t7thzdqjlneulu3zhwynw	10,001.00			10,001.00
juno194ak6t6dcrn4kv26aryanz0k5z27ede3pjavpy	10,001.00			10,001.00
juno194mwey3dh4nkzdtnd5lpucwrcv4t00qutpudte	10,001.00			10,001.00
juno19txujax5rxh23tg02km6ary4j3yac8dd42wmce	10,001.00			10,001.00
juno19wsl7r5a3xt22f9kj6x506s28gmy3lc5mfhmkm	10,001.00			10,001.00
juno1ajrc8ymathr6h4g0yc2px5h4lsdjlv5f54xs7v	10,001.00			10,001.00
juno1aksct9rrjujk9fnanfutesgmdat2naxkth5w5p	10,001.00			10,001.00
juno1c0tgr288s95g8saupkx46g6rqzh2g3cfg2v46k	10,001.00			10,001.00
juno1cxq5t5m4zlhpnp0v5w7uk2xl8f0tlh86st5s5p	10,001.00			10,001.00
juno1d3z75044sme90rmh9w9z44cmpdx6z8hwrlaq20	10,001.00			10,001.00
juno1dc2zfxnjzmnn7tfjq3l2zzn7rx8xdksuc68ak9	10,001.00			10,001.00
juno1deekqk94vjryd92cmq4fre0myqez5r6s43gevy	10,001.00			10,001.00
juno1dpe06u040k5epz9zgv5apefjd466nhcqvatj38	10,001.00			10,001.00
juno1e7c6x5mkzr9fderljp9k0pd5jv0m8lss5m20yz	10,001.00			10,001.00
juno1f03s9drt7lj4du5d3r8zerw55c924gjqmk4tf8	10,001.00			10,001.00
juno1fcet9zf49k873q5s2q3k7h84gy269cr2xxemmg	10,001.00			10,001.00
juno1fl3xxsd9ljtkm7vx8xqgwha5lpaj6znpk5ytyt	10,001.00			10,001.00
juno1fw4crax04hdxgfxfmtetvjne70z6zf35dvdr4c	10,001.00			10,001.00
juno1fx26m6xrjmus2af0y33vpvngml22k50jmyzkgg	10,001.00			10,001.00
juno1fyxkvm49cmg0al7tn7k2a2zjxfpfxg8az07qtx	10,001.00			10,001.00
juno1gcpzml6ywr4zyvw57lvjjmz6esj75gyem6v4re	10,001.00			10,001.00
juno1gdyupeqgntf40tnkz47yvm7atjqr5cp2a7npa8	10,001.00			10,001.00
juno1ggfgmwrtsug3vqv23dhgs25tg4nx02fehzddv5	10,001.00			10,001.00
juno1ghaamd2fv2zq95fa4hk000pfrqftzme0hwkvyg	10,001.00			10,001.00
juno1gmhzke988e24gqrx3vmnq50eaaadrat90f84z4	10,001.00			10,001.00
juno1gmn2zvwmutvwu54qzr5y3mmvey0kw9yllz7ccr	10,001.00			10,001.00
juno1h9j29p7ycpuj8yc9gh8kf70vltcehhywe48f72	10,001.00			10,001.00
juno1hg24535wcyjd6p3s66cp0ej5xzd7zhderxtp4x	10,001.00			10,001.00
juno1hqy4khwqfcuemsqs7qcpde4ug092jlzdpn9hqn	10,001.00			10,001.00
juno1hxmfyj0vxtgt38v484d50wlte842mx5hvz3g9r	10,001.00			10,001.00
juno1jmm40yzqhury0cy47gf9fw984vaye6kn09jvur	10,001.00			10,001.00
juno1juusjfuz0f0lrulnxpgm2snwlup09qv94hpc6s	10,001.00			10,001.00
juno1k5mdj9c3wgrj6x7jz6y3c5snnfewmw03syssps	10,001.00			10,001.00
juno1k659fch5m2gy5chqvvc0krz4498dmjermg63vn	10,001.00			10,001.00
juno1ksv4e2l7t6wfgasvg09cm4yan9my49t9vretqg	10,001.00			10,001.00
juno1kw547l5h5w3hyjnsnsdpzhca5ren0wuxl4twdq	10,001.00			10,001.00
juno1l6mg6ur9359e2hglr0xuhxx7ejz456vlayy8nr	10,001.00			10,001.00
juno1lpzshjg8cn8mercts03fka5vfrwzz4avvn0yj0	10,001.00			10,001.00
juno1lq5l6tph0h5yn2cew8j7jh87d67wz8jz4t48yr	10,001.00			10,001.00
juno1m9ngdwrj9kqx88fahed5tnfz5u0asapk0hfjaz	10,001.00			10,001.00
juno1mw7sevupmljed2ayhw09hq32mst3elxqmqq56r	10,001.00			10,001.00
juno1mx26py964dy0rraylx9pz2wu3p7lv9j5lv6fa8	10,001.00			10,001.00
juno1n7rtcw75duvqgaylyq0lr3337dyxzcg03kqte5	10,001.00			10,001.00
juno1nxeajyyhs7avsd89c4jh39hvragdkys2rd60rm	10,001.00			10,001.00
juno1p57tugeszvnp6zm9r02lgjsqsffsudf5rdrxnl	10,001.00			10,001.00
juno1p6hqx49hpcdmexr7yydxnrx36gnr9fv5t3tz50	10,001.00			10,001.00
juno1pk07jt3d2j5rqenlnpl4asdakp9us3nz2na4w7	10,001.00			10,001.00
juno1pnt608kcztvyvvjaajvdemhfpt9zjhhdje5zsh	10,001.00			10,001.00
juno1pqf50al4p6hv529qpd55tqwqnde0etkxpdqlxf	10,001.00			10,001.00
juno1ps7euu9kqdfg0w006me6p5n80et3rgngl20c5u	10,001.00			10,001.00
juno1q78d9un45eqp8ds9a66e0vq9saxv4n6qdjxxrp	10,001.00			10,001.00
juno1qdm6all9tpwld7nkpqdxrvv7d53wsf0jsx2jqk	10,001.00			10,001.00
juno1qdyh3k4vwk3k66q5dm8gwkpfep57h9lxd4e7nw	10,001.00			10,001.00
juno1qwssmxh9y6vpenpqvf637rqg20gxwt3ax43h3n	10,001.00			10,001.00
juno1r3780rwha6l00p438xuz0jj9jlasrneznyaur8	10,001.00			10,001.00
juno1rnw2a5f0qknyxqkzg3etjuytz66ng56ugv2zad	10,001.00			10,001.00
juno1ryjp0hhgd0mnkx90jhzw4ekpt2gcmkwzw966pw	10,001.00			10,001.00
juno1s8wefc0m76aadlgv7p3hrdfnh0ddjygxa4hv4w	10,001.00			10,001.00
juno1sfk9etyv0uk4z850fruw9ux37vz8jv9jvf7vqg	10,001.00			10,001.00
juno1spg5h5y43rrpnn7y3kljedhp763mravy7fj7ut	10,001.00			10,001.00
juno1sps7dyzmgwedeg9va7qkcna422eyl5wt37ks8r	10,001.00			10,001.00
juno1tadkwfwd40jq4grf7mxvseansw2gv7xhefk76d	10,001.00			10,001.00
juno1u548v62mr0yf34xnsryu3pp27q6zn47l2mhktg	10,001.00			10,001.00
juno1u926jqsax56rcykmcv8z06c40kzdvjkgn6rf7c	10,001.00			10,001.00
juno1ufn53w9afett66zjykhmld66ad2qepfwjlgdk4	10,001.00			10,001.00
juno1uhwseqt0ag2vq65rz997qq9gavhudeq7m6p6us	10,001.00			10,001.00
juno1v0cdwvq00w03088ht45taq9wc962uw4kn0k6rh	10,001.00			10,001.00
juno1v45rf5nmqpd39ethuhykaj90n2c4s6wx6kukj6	10,001.00			10,001.00
juno1v4p3lvawskszxjstkp9en5sq44z97jyldfamhn	10,001.00			10,001.00
juno1vfpv9ed33rkc82al99mcw5seuk4v5ua40ppsg0	10,001.00			10,001.00
juno1vtjxlnexjhpafuleqw4jda4d4uzg6gmnf2dt7h	10,001.00			10,001.00
juno1vxr4ne6wp730kjp9txgx86lzn474frr2cd3l06	10,001.00			10,001.00
juno1w92mjwqcjxt74nk9z26s2ax3a4jceyw5ur2tq2	10,001.00			10,001.00
juno1yfqu3r6d26n8jckgtrauw9gtyt35s90x88nvvx	10,001.00			10,001.00
juno1ynf89385cylrzyg399sftk05e9nak6zkw59xxc	10,001.00			10,001.00
juno1ysflmrj4x5lafn6fj0ufrtcx3k723wy38edl2r	10,001.00			10,001.00
juno1ytezerq273k4m6urgssdrc2ystmqgx5p4322z6	10,001.00			10,001.00
juno1zr960aqhshgk0hu9arvx34z5c2pjh8lp6azk8l	10,001.00			10,001.00
juno1zz3szjjkgg4ewdjv74znzvqwhc4w2gn53ad5m2	10,001.00			10,001.00
juno1pxwf54vafuqyu84ujjevr7xgcws78sppyuwl7z	10,000.94			10,000.94
juno1wqxcv6h33x9keftayqlzxed9cysfrarrvygm0y	10,000.91			10,000.91
juno1ywkgk4txq9selrldfljdwkjkgrl5l3epw63nu7	10,000.87			10,000.87
juno160wdvp32nwrj8nqvdyvgn84vq8mvd8dvkca99n	10,000.80			10,000.80
juno10tkkn92xvv5fwhkt4kkd7al7hs04aw77p0nf9m	10,000.77			10,000.77
juno1zjqgzlgpwdyt4dfav089mhxtfravcpjzfnu2yr	10,000.75			10,000.75
juno1nw97tyt5eslcsexev2wk5x9fqnth92tvug8g5u	10,000.73			10,000.73
juno1uvnk984yhpw48jfu5srvsrqdt03kkvlcvfkvh6	10,000.73			10,000.73
juno1w7y3vd7q4xavtntt5tgkgm88wcv3j2rk5tcv8h	10,000.73			10,000.73
juno1vv87v7t8nfdsymt3pp9ca9lcpyxtaeaxt3z020	10,000.66			10,000.66
juno1705m59l09ghgceudk79vhr00926qpyv4spn6xz	10,000.64			10,000.64
juno1jpp0al50znsq6g7swrppwavdznjvy7lzgkn3lv	10,000.64			10,000.64
juno1nj8n58lq82reafxvmwmt09p6jyerlv5rtp0tdv	10,000.64			10,000.64
juno1z4gerx35mp9q8dktajrwm9snc2unxn03gqgfe8	10,000.64			10,000.64
juno10vqp5fy7g7w5vjhdkq6jcxhg4nzqdajt8ru9me	10,000.62			10,000.62
juno1p8l33s6jqek4g708s9yw3ardtzu856kqnqr9ae	10,000.57			10,000.57
juno17fvj54vszd55sxgccu942ckpkdv3vxwfh4e6c5	10,000.50			10,000.50
juno186e33yqr9n22pp0hj8wad0ye0j20ah5t4nqsqf	10,000.50			10,000.50
juno1mdgwtt03vs5xysjzcq8mhamdpgvdtwktysh39h	10,000.49			10,000.49
juno18aav27875wy0zlr34vt88nnwlr2prx09zpw5cl	10,000.43			10,000.43
juno15d6q4u635cct3acu0t6wqenz4r9k2459cnm9dl	10,000.35			10,000.35
juno159qm9wpgp3u85ef4rc84637l70apvvgpveh7qv	10,000.33			10,000.33
juno1c3vjrtuut50fqk4vgu28mt6zkpy05d89nl25u6	10,000.33			10,000.33
juno1elt0eazh78wtfn2v93xs6dh732ayq096l3kl0j	10,000.33			10,000.33
juno1ju6eccjf44gkfle3zxdut83lhwnqs7xtlnfs7z	10,000.33			10,000.33
juno1lv4ls9yd36exsluwajqc7va4f05ejrg00wxgtd	10,000.33			10,000.33
juno1m76s3lm9a3sdvhuxetle5dlq9smzllf797qls8	10,000.33			10,000.33
juno1earj5var2j49jnqhtdfk9w3h23gxce7p7nts6w	10,000.31			10,000.31
juno1pqawqj4pr5tw38w4d45t47ce2vj09u5qxldvtm	10,000.25			10,000.25
juno1r020k5d5p9sc2ytpa38dt56vup8m42yas8ukas	10,000.19			10,000.19
juno1cyu8ct822xqv2jr53h6s6wsakmn8u2sfugf6tu	10,000.10			10,000.10
juno12d3utk6qvlf7eamegz07ajgas0rrluwu6456h4	10,000.04			10,000.04
juno1f2cwy3dux5w4u06245lr7f3wpskcgunv76kydn	10,000.01			10,000.01
juno15tg8yt6lrvts8d9hyuntdjfjrv8takcy98j9qg	10,000.00			10,000.00
juno18zyapvepwv8yyx67qdsysf9kvj4n4yyrjwzx82	10,000.00			10,000.00
juno138y6ryspczcmrqr2xt960sxn5zayyran5p2qgg	0.00	osmo138y6ryspczcmrqr2xt960sxn5zayyran2g6tex	10,000.00	10,000.00
juno16xl427zrgu7rxcplm53j90ceclc96gwf7ahdhp	0.00	osmo16xl427zrgu7rxcplm53j90ceclc96gwfq58xx0	10,000.00	10,000.00
juno182zm6d4v0hy0k4qae20jmdncljrhu4gv80ldk3	0.00	osmo182zm6d4v0hy0k4qae20jmdncljrhu4gvex0x8l	10,000.00	10,000.00
juno1azrzgv5ls8mahlqv5m0vteznry9k8pw4s79kl7	0.00	osmo1azrzgv5ls8mahlqv5m0vteznry9k8pw4wh4aws	10,000.00	10,000.00
juno1d4326nfkxuglcjdl9kn86xfaked5txweghvqyv	0.00	osmo1d4326nfkxuglcjdl9kn86xfaked5txwek7ut4z	10,000.00	10,000.00
juno1dv73zwrwmww09s3v8wuhyrnsq43mr3zlyuh9us	0.00	osmo1dv73zwrwmww09s3v8wuhyrnsq43mr3zl648wd7	10,000.00	10,000.00
juno1fjjps3u3t4swuyu74epfa2l3sn04fuqua3zxef	0.00	osmo1fjjps3u3t4swuyu74epfa2l3sn04fuqurcjdg8	10,000.00	10,000.00
juno1hqer0yk3v2ph3ve7xzda7u6qksjqy32jfp44ty	0.00	osmo1hqer0yk3v2ph3ve7xzda7u6qksjqy32jhg9762	10,000.00	10,000.00
juno1nyx6d85wrtzn2xxwj8eje8a9kspf36erqtzgum	0.00	osmo1nyx6d85wrtzn2xxwj8eje8a9kspf36er7zjrd4	10,000.00	10,000.00
juno1rhmwpy4ydx9twf6z6u9h57azcet483me4ln4a3	0.00	osmo1rhmwpy4ydx9twf6z6u9h57azcet483metkr7vl	10,000.00	10,000.00
juno1ta30yynrmadhkavwmcef2urmjkl6288thdwta0	0.00	osmo1ta30yynrmadhkavwmcef2urmjkl6288tfy7qvp	10,000.00	10,000.00
juno107k0wpg0a9738g4zphvw6zhxdq3h69zzux6ynl	10,000.00			10,000.00
juno10nx29k4rz8gt6zxhva82usmkthrsc03juda7zr	10,000.00			10,000.00
juno10z5a8ftsce2348x3cu5eh5a8dkw2xjk3cgn546	10,000.00			10,000.00
juno12295qp03ue2lghujcr36594r9kfsjstef37qvn	10,000.00			10,000.00
juno122rargcl5j60kka0yyj6e0jemvvm0m77x73qf3	10,000.00			10,000.00
juno129gw33jc9eyv4xyqlh5540u3qd2treed07069r	10,000.00			10,000.00
juno139cyk47a0p7cafqtrf3mjdyfuyde6xr7utcrpa	10,000.00			10,000.00
juno13dlv3wner0ml5tet843ry3hsfu2c2d4zveqmnk	10,000.00			10,000.00
juno13jys0uqpcgrl4fa4gkl4m5njfhn7wd4lc6gvqn	10,000.00			10,000.00
juno13rt6jlckvkfst4tvarscsyz4c2eqq3cggtjmp5	10,000.00			10,000.00
juno143mshn4mr9yelxnhd7dfpw3vvaj06973nzqxpt	10,000.00			10,000.00
juno143um7q3v78fqzpucekemrwe3hmtnhtn9fj5nf8	10,000.00			10,000.00
juno14ak5ymjhqwh0gwma0ctglm78junlyp334p6qe9	10,000.00			10,000.00
juno14j5lspksq9vwuyp6y0vlqn9mnzftj0raf8y8wl	10,000.00			10,000.00
juno14rrhsdsg9qnr84h8lcejnc5vvtnlgs238ukkmr	10,000.00			10,000.00
juno155s6w67pl6zcdmp27kgyc3e724c4x2xaqxgd2q	10,000.00			10,000.00
juno15r9z6xwnahpt4a7akhjfhupc36xn9qwsha9jyg	10,000.00			10,000.00
juno15y6p7pv5du3k5qfg5y6v8kuaze6xlmat94w3cl	10,000.00			10,000.00
juno16e32x4jzdqkjle4vetvx0pyjs6vpaautv6xtrp	10,000.00			10,000.00
juno16f3nlua5ksvdqq09f56fntsg89e2wexckhxplw	10,000.00			10,000.00
juno16glqd7sa5nxnhagaswg3lh4asar83ydp5t9095	10,000.00			10,000.00
juno16n3qfvyaretau50h5tcxsuqdnur80lp40dysqt	10,000.00			10,000.00
juno16tarcqzyg5y4w8zjdr0h4q32axwe24vlw2w4l5	10,000.00			10,000.00
